flight_date,origin,destination,airline,price,currency
2025-07-31,PMC,LSC,Sky,111160,CLP
2025-07-31,PMC,LSC,JetSmart,113009,CLP
2025-08-03,ANF,SCL,Sky,39258,CLP
2025-07-11,ANF,CJC,JetSmart,96842,CLP
2025-07-23,LSC,CJC,JetSmart,86795,CLP
2025-08-05,IQQ,LSC,JetSmart,102569,CLP
2025-08-15,SCL,CJC,Sky,62802,CLP
2025-07-04,CJC,SCL,LATAM,21124,CLP
2025-07-03,LSC,ANF,Sky,75264,CLP
2025-08-08,CJC,SCL,JetSmart,32910,CLP
2025-08-13,PMC,IQQ,Sky,33783,CLP
2025-07-12,CJC,LSC,JetSmart,42629,CLP
2025-08-07,SCL,PMC,LATAM,147889,CLP
2025-07-04,ANF,IQQ,JetSmart,26179,CLP
2025-07-12,IQQ,CJC,JetSmart,137797,CLP
2025-08-01,PMC,IQQ,LATAM,72184,CLP
2025-08-11,PMC,SCL,JetSmart,130901,CLP
2025-07-05,SCL,CJC,LATAM,100547,CLP
2025-07-09,LSC,IQQ,JetSmart,147094,CLP
2025-08-14,SCL,PMC,JetSmart,77381,CLP
2025-08-14,IQQ,CJC,Sky,147279,CLP
2025-07-05,ANF,LSC,LATAM,35479,CLP
2025-07-16,ANF,CJC,JetSmart,99954,CLP
2025-08-12,SCL,LSC,JetSmart,35356,CLP
2025-07-25,SCL,IQQ,JetSmart,146727,CLP
2025-08-01,PMC,SCL,LATAM,107539,CLP
2025-07-13,SCL,CJC,LATAM,80621,CLP
2025-08-15,ANF,PMC,JetSmart,80355,CLP
2025-07-03,PMC,LSC,LATAM,104594,CLP
2025-07-02,CJC,IQQ,Sky,112268,CLP
2025-08-14,CJC,ANF,LATAM,26115,CLP
2025-08-06,LSC,IQQ,JetSmart,106420,CLP
2025-08-09,ANF,CJC,Sky,52794,CLP
2025-08-10,PMC,LSC,Sky,55977,CLP
2025-07-29,CJC,PMC,Sky,115466,CLP
2025-07-28,PMC,CJC,Sky,137053,CLP
2025-07-31,SCL,ANF,Sky,89652,CLP
2025-07-03,LSC,PMC,JetSmart,103918,CLP
2025-07-13,LSC,SCL,Sky,149395,CLP
2025-08-10,ANF,LSC,LATAM,24421,CLP
2025-07-12,LSC,CJC,JetSmart,118433,CLP
2025-07-21,LSC,IQQ,JetSmart,86371,CLP
2025-07-04,PMC,IQQ,JetSmart,28875,CLP
2025-07-24,ANF,CJC,LATAM,79841,CLP
2025-07-22,ANF,IQQ,JetSmart,77660,CLP
2025-08-09,LSC,SCL,JetSmart,107868,CLP
2025-07-15,IQQ,SCL,LATAM,41355,CLP
2025-07-08,LSC,ANF,JetSmart,149199,CLP
2025-07-27,LSC,SCL,Sky,80701,CLP
2025-07-05,CJC,ANF,JetSmart,53364,CLP
2025-08-06,IQQ,ANF,LATAM,123790,CLP
2025-07-05,IQQ,CJC,JetSmart,124003,CLP
2025-07-01,SCL,PMC,Sky,110607,CLP
2025-07-03,CJC,LSC,Sky,106466,CLP
2025-07-23,CJC,SCL,Sky,21226,CLP
2025-07-09,PMC,LSC,Sky,64030,CLP
2025-07-21,LSC,IQQ,LATAM,65692,CLP
2025-07-17,IQQ,ANF,JetSmart,107173,CLP
2025-07-02,CJC,SCL,LATAM,145755,CLP
2025-08-06,LSC,ANF,LATAM,36531,CLP
2025-08-02,LSC,CJC,JetSmart,143283,CLP
2025-08-06,LSC,CJC,LATAM,137610,CLP
2025-07-30,IQQ,LSC,JetSmart,147309,CLP
2025-07-19,PMC,ANF,JetSmart,130449,CLP
2025-07-21,CJC,IQQ,JetSmart,62034,CLP
2025-07-05,IQQ,SCL,JetSmart,148891,CLP
2025-08-04,CJC,SCL,LATAM,63284,CLP
2025-07-18,CJC,PMC,Sky,76339,CLP
2025-08-02,ANF,PMC,JetSmart,144319,CLP
2025-07-25,PMC,LSC,LATAM,18695,CLP
2025-08-01,LSC,CJC,Sky,139164,CLP
2025-07-18,PMC,IQQ,Sky,26046,CLP
2025-07-28,CJC,LSC,JetSmart,46136,CLP
2025-07-03,IQQ,PMC,Sky,97909,CLP
2025-07-10,CJC,LSC,Sky,54684,CLP
2025-07-02,IQQ,PMC,Sky,25678,CLP
2025-07-23,CJC,SCL,LATAM,41465,CLP
2025-07-07,ANF,CJC,Sky,131561,CLP
2025-08-09,IQQ,SCL,LATAM,131619,CLP
2025-07-14,SCL,PMC,Sky,23042,CLP
2025-07-07,SCL,CJC,LATAM,59317,CLP
2025-07-05,ANF,CJC,JetSmart,26482,CLP
2025-08-11,SCL,PMC,Sky,42213,CLP
2025-08-04,IQQ,PMC,Sky,35255,CLP
2025-07-08,CJC,PMC,LATAM,112380,CLP
2025-07-24,LSC,CJC,Sky,16038,CLP
2025-08-08,CJC,IQQ,JetSmart,130865,CLP
2025-07-25,SCL,CJC,LATAM,63335,CLP
2025-08-14,LSC,PMC,LATAM,81637,CLP
2025-07-01,SCL,CJC,JetSmart,84545,CLP
2025-07-26,IQQ,CJC,JetSmart,77720,CLP
2025-07-27,PMC,LSC,JetSmart,54104,CLP
2025-07-05,LSC,PMC,JetSmart,71471,CLP
2025-07-03,LSC,CJC,JetSmart,52281,CLP
2025-07-20,ANF,SCL,Sky,112084,CLP
2025-07-24,IQQ,LSC,JetSmart,146698,CLP
2025-07-26,PMC,LSC,JetSmart,31451,CLP
2025-07-07,PMC,IQQ,JetSmart,56570,CLP
2025-08-14,PMC,IQQ,Sky,73437,CLP
2025-07-10,PMC,ANF,Sky,80290,CLP
2025-08-05,LSC,ANF,JetSmart,133951,CLP
2025-07-07,SCL,IQQ,JetSmart,144502,CLP
2025-07-12,ANF,LSC,LATAM,71946,CLP
2025-07-07,IQQ,ANF,LATAM,90278,CLP
2025-07-16,CJC,PMC,JetSmart,62322,CLP
2025-07-07,LSC,ANF,LATAM,78314,CLP
2025-07-04,LSC,ANF,Sky,47552,CLP
2025-08-02,IQQ,ANF,JetSmart,45890,CLP
2025-07-26,ANF,LSC,LATAM,60105,CLP
2025-07-13,SCL,ANF,LATAM,75562,CLP
2025-07-10,ANF,SCL,LATAM,38155,CLP
2025-07-20,SCL,CJC,JetSmart,148204,CLP
2025-07-30,CJC,SCL,JetSmart,93004,CLP
2025-07-23,IQQ,CJC,Sky,52349,CLP
2025-08-04,LSC,CJC,Sky,144844,CLP
2025-08-12,ANF,SCL,JetSmart,138628,CLP
2025-07-28,CJC,ANF,LATAM,133948,CLP
2025-08-07,LSC,CJC,JetSmart,25004,CLP
2025-07-25,PMC,CJC,LATAM,123387,CLP
2025-08-12,LSC,SCL,LATAM,53853,CLP
2025-07-12,CJC,ANF,LATAM,61442,CLP
2025-07-27,CJC,IQQ,JetSmart,109713,CLP
2025-07-23,SCL,PMC,Sky,29372,CLP
2025-07-02,SCL,CJC,Sky,129756,CLP
2025-08-13,PMC,LSC,LATAM,128874,CLP
2025-08-13,LSC,ANF,Sky,97479,CLP
2025-07-30,LSC,IQQ,LATAM,132156,CLP
2025-08-13,CJC,SCL,LATAM,49199,CLP
2025-08-13,CJC,SCL,JetSmart,39256,CLP
2025-07-28,CJC,LSC,JetSmart,27309,CLP
2025-07-30,SCL,ANF,LATAM,96992,CLP
2025-07-28,SCL,ANF,Sky,127585,CLP
2025-08-08,PMC,CJC,Sky,57662,CLP
2025-08-08,SCL,LSC,Sky,19511,CLP
2025-07-11,ANF,SCL,Sky,142462,CLP
2025-07-15,LSC,SCL,Sky,101672,CLP
2025-08-01,LSC,IQQ,Sky,64172,CLP
2025-07-13,IQQ,PMC,Sky,21479,CLP
2025-07-22,ANF,PMC,Sky,111287,CLP
2025-07-01,CJC,LSC,LATAM,125670,CLP
2025-07-10,IQQ,LSC,JetSmart,121538,CLP
2025-07-18,LSC,ANF,LATAM,78777,CLP
2025-07-03,PMC,LSC,Sky,56245,CLP
2025-08-04,SCL,LSC,Sky,43795,CLP
2025-07-16,PMC,LSC,Sky,121312,CLP
2025-08-13,LSC,CJC,Sky,140647,CLP
2025-07-01,IQQ,CJC,Sky,76748,CLP
2025-08-05,SCL,LSC,Sky,90559,CLP
2025-07-29,SCL,PMC,LATAM,122839,CLP
2025-08-07,ANF,IQQ,JetSmart,102145,CLP
2025-07-09,PMC,LSC,LATAM,48700,CLP
2025-07-10,LSC,CJC,JetSmart,17454,CLP
2025-07-13,LSC,SCL,Sky,32629,CLP
2025-07-13,ANF,LSC,LATAM,111531,CLP
2025-07-16,SCL,CJC,Sky,95693,CLP
2025-07-17,LSC,SCL,Sky,110002,CLP
2025-07-18,PMC,SCL,LATAM,98407,CLP
2025-07-20,SCL,IQQ,JetSmart,68418,CLP
2025-07-07,IQQ,CJC,Sky,85160,CLP
2025-07-17,PMC,CJC,LATAM,144900,CLP
2025-07-07,CJC,SCL,Sky,101367,CLP
2025-07-11,ANF,LSC,LATAM,122980,CLP
2025-07-03,LSC,ANF,Sky,84153,CLP
2025-08-07,ANF,LSC,LATAM,122096,CLP
2025-08-09,ANF,SCL,LATAM,135401,CLP
2025-07-25,ANF,CJC,JetSmart,17039,CLP
2025-07-19,CJC,ANF,Sky,146940,CLP
2025-08-15,LSC,ANF,LATAM,80687,CLP
2025-07-04,SCL,IQQ,Sky,89088,CLP
2025-07-03,LSC,SCL,Sky,26554,CLP
2025-07-03,PMC,IQQ,LATAM,47070,CLP
2025-08-08,ANF,IQQ,LATAM,60585,CLP
2025-07-08,SCL,PMC,LATAM,130854,CLP
2025-07-23,IQQ,CJC,LATAM,77357,CLP
2025-07-19,SCL,LSC,Sky,131703,CLP
2025-08-12,IQQ,SCL,Sky,48263,CLP
2025-07-30,PMC,CJC,JetSmart,64276,CLP
2025-07-21,IQQ,PMC,Sky,94590,CLP
2025-07-03,CJC,PMC,LATAM,20109,CLP
2025-07-17,LSC,IQQ,LATAM,102269,CLP
2025-08-13,ANF,CJC,LATAM,25516,CLP
2025-07-03,PMC,CJC,Sky,133862,CLP
2025-07-21,LSC,CJC,JetSmart,66920,CLP
2025-07-19,ANF,PMC,LATAM,130211,CLP
2025-08-12,IQQ,PMC,Sky,47202,CLP
2025-07-28,SCL,LSC,LATAM,93548,CLP
2025-07-04,PMC,IQQ,LATAM,17686,CLP
2025-08-09,SCL,ANF,LATAM,18077,CLP
2025-07-05,ANF,IQQ,Sky,130489,CLP
2025-07-25,LSC,IQQ,LATAM,65838,CLP
2025-07-29,SCL,LSC,LATAM,34413,CLP
2025-08-07,SCL,CJC,JetSmart,22109,CLP
2025-08-05,PMC,IQQ,Sky,137785,CLP
2025-07-14,SCL,IQQ,Sky,108584,CLP
2025-07-28,ANF,PMC,JetSmart,74021,CLP
2025-07-27,ANF,SCL,Sky,136074,CLP
2025-08-11,LSC,CJC,LATAM,90762,CLP
2025-07-09,ANF,PMC,Sky,37097,CLP
2025-07-16,SCL,CJC,Sky,113419,CLP
2025-07-11,CJC,SCL,JetSmart,77336,CLP
2025-07-28,CJC,SCL,JetSmart,55969,CLP
2025-08-08,SCL,PMC,Sky,121038,CLP
2025-08-12,CJC,PMC,JetSmart,142278,CLP
2025-07-22,CJC,ANF,Sky,89743,CLP
2025-07-22,LSC,ANF,Sky,51419,CLP
2025-07-30,LSC,ANF,JetSmart,129532,CLP
2025-08-06,LSC,ANF,Sky,102926,CLP
2025-07-22,ANF,SCL,LATAM,111529,CLP
2025-07-03,CJC,SCL,JetSmart,98648,CLP
2025-08-07,ANF,CJC,LATAM,63560,CLP
2025-07-24,CJC,PMC,JetSmart,149307,CLP
2025-07-17,IQQ,ANF,LATAM,33332,CLP
2025-08-08,SCL,PMC,JetSmart,36423,CLP
2025-07-30,LSC,IQQ,LATAM,58792,CLP
2025-08-05,SCL,IQQ,Sky,39562,CLP
2025-07-25,LSC,ANF,JetSmart,128388,CLP
2025-08-03,IQQ,LSC,JetSmart,86909,CLP
2025-08-05,SCL,PMC,Sky,100411,CLP
2025-08-02,PMC,IQQ,JetSmart,67655,CLP
2025-07-05,IQQ,SCL,JetSmart,140821,CLP
2025-07-25,LSC,PMC,JetSmart,118476,CLP
2025-07-14,SCL,LSC,Sky,61381,CLP
2025-07-22,PMC,SCL,LATAM,26797,CLP
2025-08-12,SCL,PMC,LATAM,125944,CLP
2025-07-09,IQQ,CJC,JetSmart,18895,CLP
2025-08-11,SCL,LSC,JetSmart,133928,CLP
2025-07-28,CJC,ANF,JetSmart,84228,CLP
2025-07-11,CJC,IQQ,Sky,103929,CLP
2025-07-25,LSC,ANF,Sky,25801,CLP
2025-07-01,ANF,CJC,LATAM,86316,CLP
2025-08-05,LSC,IQQ,LATAM,33318,CLP
2025-07-22,IQQ,CJC,LATAM,66270,CLP
2025-07-12,ANF,LSC,JetSmart,148684,CLP
2025-07-20,CJC,IQQ,Sky,124599,CLP
2025-07-07,IQQ,PMC,Sky,30014,CLP
2025-08-01,LSC,SCL,Sky,71949,CLP
2025-07-02,LSC,IQQ,JetSmart,127602,CLP
2025-07-23,ANF,PMC,Sky,27617,CLP
2025-07-18,IQQ,PMC,LATAM,101233,CLP
2025-07-31,PMC,IQQ,LATAM,141764,CLP
2025-08-09,IQQ,LSC,Sky,103194,CLP
2025-08-11,IQQ,SCL,LATAM,56521,CLP
2025-07-24,PMC,CJC,LATAM,27949,CLP
2025-08-11,LSC,ANF,JetSmart,143263,CLP
2025-07-30,LSC,CJC,Sky,23665,CLP
2025-07-14,LSC,SCL,JetSmart,21722,CLP
2025-07-07,SCL,CJC,JetSmart,71488,CLP
2025-07-03,IQQ,SCL,JetSmart,121871,CLP
2025-08-13,ANF,CJC,Sky,69481,CLP
2025-07-17,SCL,CJC,JetSmart,146491,CLP
2025-08-13,IQQ,ANF,JetSmart,64978,CLP
2025-07-05,LSC,SCL,JetSmart,36927,CLP
2025-07-21,LSC,IQQ,Sky,135920,CLP
2025-07-06,ANF,IQQ,LATAM,29326,CLP
2025-08-06,SCL,IQQ,Sky,143539,CLP
2025-08-05,ANF,IQQ,Sky,68324,CLP
2025-08-14,SCL,LSC,LATAM,77019,CLP
2025-07-28,PMC,IQQ,LATAM,123987,CLP
2025-08-05,SCL,IQQ,Sky,65687,CLP
2025-08-11,ANF,IQQ,Sky,53269,CLP
2025-07-03,SCL,LSC,JetSmart,106655,CLP
2025-07-04,ANF,SCL,JetSmart,74602,CLP
2025-08-04,LSC,SCL,LATAM,15768,CLP
2025-07-30,LSC,IQQ,JetSmart,62808,CLP
2025-08-08,IQQ,CJC,LATAM,42297,CLP
2025-07-19,ANF,CJC,LATAM,92099,CLP
2025-07-27,LSC,CJC,Sky,118231,CLP
2025-07-16,IQQ,ANF,LATAM,86408,CLP
2025-08-09,IQQ,SCL,JetSmart,38542,CLP
2025-08-09,ANF,LSC,Sky,34628,CLP
2025-07-01,CJC,ANF,JetSmart,131752,CLP
2025-08-14,PMC,ANF,Sky,126329,CLP
2025-07-14,ANF,PMC,JetSmart,104260,CLP
2025-07-29,LSC,CJC,Sky,83640,CLP
2025-07-15,ANF,IQQ,Sky,95430,CLP
2025-07-19,SCL,IQQ,JetSmart,34300,CLP
2025-08-05,SCL,PMC,JetSmart,84701,CLP
2025-08-08,LSC,SCL,Sky,147862,CLP
2025-08-05,SCL,IQQ,LATAM,45220,CLP
2025-07-13,CJC,ANF,LATAM,32665,CLP
2025-07-04,SCL,LSC,Sky,136176,CLP
2025-08-12,CJC,PMC,LATAM,120155,CLP
2025-08-10,CJC,ANF,Sky,43126,CLP
2025-07-17,CJC,SCL,JetSmart,64842,CLP
2025-08-09,IQQ,PMC,LATAM,33449,CLP
2025-08-04,CJC,PMC,JetSmart,44143,CLP
2025-07-05,ANF,SCL,Sky,23099,CLP
2025-07-31,CJC,LSC,JetSmart,27103,CLP
2025-07-31,SCL,LSC,Sky,16463,CLP
2025-07-28,ANF,IQQ,LATAM,55829,CLP
2025-07-27,PMC,CJC,Sky,18243,CLP
2025-07-04,PMC,ANF,JetSmart,86768,CLP
2025-07-09,PMC,SCL,LATAM,76188,CLP
2025-07-13,CJC,SCL,Sky,118308,CLP
2025-07-24,ANF,IQQ,JetSmart,110689,CLP
2025-08-05,PMC,IQQ,Sky,54001,CLP
2025-07-11,LSC,CJC,Sky,41777,CLP
2025-08-03,PMC,CJC,JetSmart,22756,CLP
2025-08-02,SCL,PMC,JetSmart,74100,CLP
2025-07-30,PMC,SCL,Sky,49458,CLP
2025-08-08,PMC,IQQ,LATAM,146308,CLP
2025-07-18,PMC,SCL,LATAM,79381,CLP
2025-07-13,LSC,SCL,JetSmart,113521,CLP
2025-07-14,LSC,ANF,Sky,29535,CLP
2025-07-19,SCL,LSC,JetSmart,70676,CLP
2025-07-01,LSC,PMC,Sky,72005,CLP
2025-08-10,CJC,SCL,JetSmart,143207,CLP
2025-07-19,IQQ,ANF,JetSmart,53079,CLP
2025-07-15,SCL,PMC,Sky,114054,CLP
2025-08-12,ANF,LSC,JetSmart,137692,CLP
2025-08-11,SCL,LSC,JetSmart,44726,CLP
2025-08-04,LSC,ANF,LATAM,36976,CLP
2025-08-14,LSC,PMC,JetSmart,77561,CLP
2025-07-30,LSC,ANF,JetSmart,149460,CLP
2025-07-07,CJC,IQQ,Sky,44700,CLP
2025-07-04,LSC,IQQ,JetSmart,106173,CLP
2025-07-02,IQQ,ANF,JetSmart,111729,CLP
2025-07-13,ANF,SCL,JetSmart,139475,CLP
2025-07-27,LSC,ANF,JetSmart,20199,CLP
2025-07-27,ANF,SCL,JetSmart,129821,CLP
2025-08-06,LSC,ANF,LATAM,117095,CLP
2025-07-06,LSC,ANF,Sky,137421,CLP
2025-07-02,LSC,PMC,Sky,56859,CLP
2025-07-15,IQQ,CJC,LATAM,113045,CLP
2025-07-21,IQQ,CJC,LATAM,89028,CLP
2025-07-14,ANF,PMC,JetSmart,139891,CLP
2025-08-02,SCL,PMC,LATAM,57500,CLP
2025-07-18,IQQ,CJC,JetSmart,145443,CLP
2025-07-03,LSC,PMC,JetSmart,82532,CLP
2025-08-02,LSC,CJC,JetSmart,115733,CLP
2025-07-02,IQQ,CJC,Sky,89450,CLP
2025-07-26,ANF,LSC,JetSmart,19876,CLP
2025-08-05,ANF,IQQ,JetSmart,80110,CLP
2025-08-15,IQQ,PMC,JetSmart,25985,CLP
2025-07-28,LSC,IQQ,Sky,114767,CLP
2025-08-04,CJC,ANF,JetSmart,120771,CLP
2025-07-25,ANF,LSC,LATAM,116908,CLP
2025-07-17,CJC,LSC,Sky,130072,CLP
2025-07-11,ANF,IQQ,JetSmart,77134,CLP
2025-07-25,IQQ,PMC,LATAM,16377,CLP
2025-07-14,ANF,IQQ,LATAM,80464,CLP
2025-07-10,LSC,ANF,Sky,113243,CLP
2025-07-20,SCL,PMC,JetSmart,107616,CLP
2025-08-10,LSC,PMC,JetSmart,37862,CLP
2025-08-10,PMC,IQQ,LATAM,58108,CLP
2025-07-01,IQQ,PMC,Sky,33809,CLP
2025-07-05,ANF,CJC,JetSmart,46203,CLP
2025-07-15,PMC,LSC,JetSmart,79524,CLP
2025-07-05,PMC,ANF,Sky,52069,CLP
2025-07-15,CJC,ANF,LATAM,42320,CLP
2025-08-14,IQQ,CJC,JetSmart,110900,CLP
2025-07-25,CJC,PMC,LATAM,96859,CLP
2025-07-09,SCL,CJC,JetSmart,53983,CLP
2025-07-15,ANF,CJC,JetSmart,66263,CLP
2025-07-19,PMC,IQQ,Sky,99996,CLP
2025-07-23,LSC,ANF,JetSmart,136395,CLP
2025-08-14,SCL,CJC,JetSmart,39302,CLP
2025-07-22,PMC,IQQ,LATAM,75289,CLP
2025-08-15,LSC,SCL,LATAM,42868,CLP
2025-07-24,LSC,IQQ,JetSmart,121055,CLP
2025-08-01,IQQ,PMC,LATAM,66686,CLP
2025-08-15,ANF,SCL,JetSmart,56754,CLP
2025-07-18,PMC,IQQ,JetSmart,61469,CLP
2025-07-06,SCL,PMC,JetSmart,68544,CLP
2025-08-02,IQQ,ANF,LATAM,27780,CLP
2025-07-30,IQQ,SCL,Sky,91156,CLP
2025-07-18,ANF,PMC,LATAM,80324,CLP
2025-08-07,IQQ,PMC,JetSmart,142159,CLP
2025-08-11,ANF,SCL,JetSmart,72140,CLP
2025-08-03,LSC,PMC,LATAM,107561,CLP
2025-08-03,LSC,ANF,JetSmart,71582,CLP
2025-07-18,LSC,CJC,Sky,95691,CLP
2025-08-13,CJC,ANF,Sky,125810,CLP
2025-08-02,SCL,LSC,JetSmart,45116,CLP
2025-07-06,CJC,ANF,LATAM,55163,CLP
2025-08-15,CJC,LSC,Sky,58184,CLP
2025-07-07,ANF,CJC,Sky,65602,CLP
2025-07-22,PMC,ANF,JetSmart,91245,CLP
2025-07-04,IQQ,ANF,Sky,25465,CLP
2025-08-07,CJC,PMC,JetSmart,98367,CLP
2025-08-01,PMC,CJC,Sky,124570,CLP
2025-08-15,ANF,PMC,LATAM,23402,CLP
2025-08-03,PMC,IQQ,Sky,61935,CLP
2025-07-29,PMC,SCL,JetSmart,147577,CLP
2025-07-24,ANF,LSC,LATAM,135237,CLP
2025-07-02,SCL,ANF,LATAM,91984,CLP
2025-07-26,SCL,ANF,JetSmart,101808,CLP
2025-07-05,CJC,IQQ,JetSmart,57945,CLP
2025-07-25,IQQ,CJC,JetSmart,87993,CLP
2025-07-16,IQQ,ANF,LATAM,134677,CLP
2025-07-28,ANF,IQQ,Sky,37966,CLP
2025-07-03,SCL,IQQ,Sky,68775,CLP
2025-08-04,IQQ,SCL,Sky,128676,CLP
2025-07-05,LSC,CJC,JetSmart,35253,CLP
2025-08-13,IQQ,SCL,JetSmart,78729,CLP
2025-07-15,LSC,CJC,JetSmart,35768,CLP
2025-07-29,SCL,IQQ,Sky,17996,CLP
2025-08-09,IQQ,LSC,Sky,82690,CLP
2025-07-29,CJC,ANF,LATAM,57492,CLP
2025-08-14,LSC,IQQ,LATAM,80038,CLP
2025-07-22,SCL,ANF,Sky,137157,CLP
2025-07-15,ANF,PMC,Sky,60482,CLP
2025-07-21,SCL,CJC,Sky,76266,CLP
2025-08-09,CJC,PMC,LATAM,73016,CLP
2025-07-27,ANF,CJC,JetSmart,113376,CLP
2025-07-22,IQQ,CJC,Sky,147887,CLP
2025-08-01,SCL,IQQ,JetSmart,116640,CLP
2025-07-29,IQQ,CJC,LATAM,70357,CLP
2025-08-06,PMC,CJC,LATAM,21664,CLP
2025-08-04,SCL,PMC,Sky,117810,CLP
2025-07-24,LSC,PMC,JetSmart,48760,CLP
2025-07-17,LSC,SCL,JetSmart,70149,CLP
2025-08-02,ANF,PMC,JetSmart,98142,CLP
2025-07-06,CJC,IQQ,LATAM,77739,CLP
2025-08-06,ANF,IQQ,LATAM,70938,CLP
2025-07-25,ANF,SCL,Sky,37979,CLP
2025-08-06,PMC,CJC,Sky,57660,CLP
2025-08-14,PMC,ANF,JetSmart,104715,CLP
2025-07-03,SCL,ANF,Sky,51610,CLP
2025-07-28,ANF,CJC,LATAM,47171,CLP
2025-07-12,LSC,IQQ,Sky,106437,CLP
2025-08-01,LSC,ANF,Sky,100286,CLP
2025-08-15,IQQ,CJC,JetSmart,78906,CLP
2025-08-04,LSC,ANF,LATAM,77920,CLP
2025-08-09,LSC,SCL,JetSmart,116749,CLP
2025-07-20,ANF,PMC,Sky,61371,CLP
2025-07-01,ANF,LSC,LATAM,82435,CLP
2025-08-05,LSC,PMC,LATAM,85755,CLP
2025-07-17,PMC,CJC,Sky,145985,CLP
2025-07-05,LSC,IQQ,JetSmart,146122,CLP
2025-07-26,CJC,LSC,JetSmart,148915,CLP
2025-07-03,CJC,IQQ,Sky,75921,CLP
2025-08-14,PMC,CJC,LATAM,49477,CLP
2025-07-30,PMC,SCL,Sky,56136,CLP
2025-08-11,CJC,PMC,LATAM,121888,CLP
2025-07-10,ANF,LSC,Sky,24467,CLP
2025-07-15,PMC,LSC,JetSmart,71090,CLP
2025-08-03,LSC,PMC,Sky,56199,CLP
2025-07-13,SCL,ANF,Sky,67610,CLP
2025-08-08,ANF,PMC,LATAM,42744,CLP
2025-07-30,IQQ,LSC,Sky,47403,CLP
2025-07-04,ANF,SCL,JetSmart,136796,CLP
2025-07-01,LSC,ANF,LATAM,123462,CLP
2025-07-29,ANF,CJC,Sky,101088,CLP
2025-08-03,PMC,LSC,JetSmart,83905,CLP
2025-08-06,CJC,PMC,Sky,144192,CLP
2025-08-14,CJC,LSC,JetSmart,147367,CLP
2025-08-09,IQQ,LSC,Sky,21946,CLP
2025-08-10,SCL,CJC,Sky,82898,CLP
2025-07-15,SCL,ANF,Sky,100678,CLP
2025-07-29,ANF,SCL,LATAM,119652,CLP
2025-07-13,SCL,ANF,Sky,64199,CLP
2025-07-12,IQQ,ANF,LATAM,17903,CLP
2025-07-18,LSC,ANF,JetSmart,73162,CLP
2025-08-12,IQQ,CJC,Sky,137250,CLP
2025-07-04,LSC,PMC,LATAM,71634,CLP
2025-08-14,IQQ,PMC,Sky,76299,CLP
2025-08-13,SCL,IQQ,JetSmart,53223,CLP
2025-08-12,SCL,CJC,JetSmart,66486,CLP
2025-07-28,ANF,CJC,LATAM,91643,CLP
2025-07-16,SCL,PMC,LATAM,146527,CLP
2025-07-06,LSC,IQQ,LATAM,91540,CLP
2025-07-23,IQQ,PMC,JetSmart,83551,CLP
2025-07-18,PMC,CJC,LATAM,102098,CLP
2025-07-03,CJC,IQQ,LATAM,136071,CLP
2025-07-23,IQQ,SCL,LATAM,66210,CLP
2025-08-03,CJC,SCL,LATAM,83598,CLP
2025-07-30,IQQ,CJC,Sky,79735,CLP
2025-08-13,SCL,CJC,LATAM,53498,CLP
2025-08-04,CJC,PMC,Sky,109821,CLP
2025-08-04,CJC,IQQ,JetSmart,86408,CLP
2025-07-05,ANF,IQQ,JetSmart,91822,CLP
2025-07-16,PMC,LSC,LATAM,129044,CLP
2025-07-01,IQQ,LSC,LATAM,118605,CLP
2025-07-11,IQQ,CJC,JetSmart,25105,CLP
2025-07-29,ANF,LSC,Sky,125364,CLP
2025-07-28,SCL,PMC,LATAM,89471,CLP
2025-07-12,PMC,IQQ,LATAM,63601,CLP
2025-08-01,PMC,SCL,LATAM,65737,CLP
2025-08-09,ANF,LSC,JetSmart,93706,CLP
2025-08-06,PMC,LSC,Sky,145666,CLP
2025-07-20,IQQ,CJC,JetSmart,34211,CLP
2025-07-09,PMC,LSC,JetSmart,38521,CLP
2025-07-21,IQQ,LSC,JetSmart,72590,CLP
2025-07-15,SCL,PMC,LATAM,23309,CLP
2025-07-16,PMC,LSC,JetSmart,56827,CLP
2025-07-03,IQQ,LSC,JetSmart,36720,CLP
2025-08-12,ANF,CJC,JetSmart,26637,CLP
2025-07-15,CJC,LSC,LATAM,114078,CLP
2025-07-08,PMC,CJC,Sky,96121,CLP
2025-07-09,ANF,SCL,JetSmart,21038,CLP
2025-07-19,IQQ,CJC,Sky,23556,CLP
2025-07-19,IQQ,ANF,LATAM,51061,CLP
2025-07-19,PMC,SCL,JetSmart,143574,CLP
2025-08-10,IQQ,CJC,LATAM,70949,CLP
2025-07-02,ANF,CJC,Sky,47790,CLP
2025-07-23,LSC,ANF,JetSmart,43118,CLP
2025-07-17,SCL,PMC,JetSmart,89856,CLP
2025-07-14,LSC,PMC,Sky,82769,CLP
2025-08-06,SCL,CJC,JetSmart,89156,CLP
2025-07-31,ANF,PMC,JetSmart,70500,CLP
2025-07-02,LSC,CJC,JetSmart,26163,CLP
2025-08-09,IQQ,PMC,LATAM,71155,CLP
2025-07-17,LSC,SCL,LATAM,85434,CLP
2025-08-08,ANF,LSC,Sky,61049,CLP
2025-08-12,PMC,LSC,JetSmart,44471,CLP
2025-08-10,LSC,SCL,LATAM,34437,CLP
2025-08-04,IQQ,CJC,Sky,137264,CLP
2025-07-21,LSC,SCL,JetSmart,94911,CLP
2025-08-12,SCL,CJC,LATAM,72984,CLP
2025-07-12,IQQ,CJC,Sky,114422,CLP
